NUM_ID,ID,set,Extractor,Host.species,Host.family,Host.order,Host.class,Host.phyla,Host.kingdom,Host.Age,Habitat,Water,Migration,Thermal.biology,Disease.species,Disease.isolate,Disease.type,Detection.method,Detection.Detail,Transmission.mode,ecto.endo.parasite,Latitude,Longitude,Location,Month.s.,Year,Date,Span,n,Infected,Prevalence,Paper,Full.citation,Longterm.tmp,bio7,Longterm.pre,Monthly.tmp,Monthly.pre,Uninfected,abslat
9640,DS.221,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Caligus elongatus ,,Arthropod,Histopathology,,direct,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,1,0.03,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,29,56.114
9641,DS.197,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Gnathia elongatus ,,Arthropod,Histopathology,,direct,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,1,0.04,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,31,56.114
9642,DS.223,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Gnathia elongatus ,,Arthropod,Histopathology,,direct,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
9643,DS.194,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Lepeophtheirus salmonis ,,Arthropod,Histopathology,,indirect,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,9,0.29,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,23,56.114
9644,DS.220,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Lepeophtheirus salmonis ,,Arthropod,Histopathology,,indirect,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,18,0.6,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,12,56.114
9645,DS.215,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cystidicoloides ephemeridarum ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9646,DS.241,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cystidicoloides ephemeridarum ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
9647,DS.204,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hemiurus communis ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9648,DS.230,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hemiurus communis ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
9649,DS.203,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hemiurus spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9650,DS.229,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hemiurus spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
9651,DS.219,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Neoechinorhynchus ,,Helminth,Histopathology,,direct,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9652,DS.245,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Neoechinorhynchus ,,Helminth,Histopathology,,direct,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,1,0.03,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,29,56.114
9653,DS.198,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Eubothrium spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,6,0.18,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,26,56.114
9654,DS.224,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Eubothrium spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,6,0.2,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,24,56.114
9655,DS.199,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Diphyllobothrium spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9656,DS.216,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Capillaria spp.,,Helminth,Histopathology,,both,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9657,DS.225,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Diphyllobothrium spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,3,0.1,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,27,56.114
9658,DS.242,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Capillaria spp.,,Helminth,Histopathology,,both,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
9659,DS.196,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Discocotyle sagittata ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9660,DS.200,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cestode ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,2,0.07,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,30,56.114
9661,DS.201,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Bucephalus polymorphus ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9662,DS.202,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cryptocotyle lingua ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9663,DS.207,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Anisakis spp.,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,31,0.96,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,1,56.114
9664,DS.208,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hysterothylacium aduncum ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,20,0.61,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,12,56.114
9665,DS.209,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Hysterothylacium fabri ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9666,DS.213,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cucullanus cirratus ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,1,0.04,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,31,56.114
9667,DS.214,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Cucullanus truttae ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9668,DS.217,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Pomphorhynchus laevis ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9669,DS.218,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Acanthocephalus anguillae ,,Helminth,Histopathology,,direct,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
9670,DS.222,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Discocotyle sagittata ,,Helminth,Histopathology,,indirect,endoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2007,200705,4,30,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,12.475,1289.5,30,56.114
